시간그룹,승차X좌표,승차Y좌표,타임스탬프,날씨
2023-05-26 18:00:00,127.41047372473685,36.33375682052631,1685124000,온흐림
2023-05-27 00:00:00,127.3477174775,36.34906855625,1685145600,실 비
2023-05-28 00:00:00,127.40650412066664,36.33887155666666,1685232000,보통 비
2023-05-28 12:00:00,127.392129045,36.434986005,1685275200,보통 비
2023-05-28 18:00:00,127.39902278041666,36.34454527666667,1685296800,보통 비
2023-05-29 00:00:00,127.38929888789474,36.338864778421055,1685318400,보통 비
2023-05-29 06:00:00,127.37190891,36.34158834071429,1685340000,실 비
2023-05-29 12:00:00,127.38966558375,36.350031636875,1685361600,온흐림
2023-05-29 18:00:00,127.37191870526316,36.35318215105264,1685383200,튼구름
2023-05-30 00:00:00,127.38190249461536,36.33939414307692,1685404800,약간의 구름이 낀 하늘
2023-05-30 06:00:00,127.38791277722224,36.365123295,1685426400,튼구름
2023-05-30 12:00:00,127.39687447416668,36.34917307,1685448000,온흐림
2023-05-30 18:00:00,127.38688799875,36.344405775625,1685469600,온흐림
2023-05-31 00:00:00,127.393557345,36.34257195083333,1685491200,구름조금
2023-05-31 06:00:00,127.3713914122222,36.32463195888889,1685512800,약간의 구름이 낀 하늘
2023-05-31 12:00:00,127.4103142375,36.34879793833333,1685534400,구름조금
2023-05-31 18:00:00,127.396156341,36.341668453,1685556000,온흐림
2023-06-01 00:00:00,127.38899637705882,36.34112438882352,1685577600,온흐림
2023-06-01 06:00:00,127.403556525625,36.3363674125,1685599200,튼구름
2023-06-01 12:00:00,127.393290030625,36.354787023125,1685620800,구름조금
2023-06-01 18:00:00,127.4079381255,36.33422223,1685642400,실 비
2023-06-02 00:00:00,127.39514009,36.3479417875,1685664000,온흐림
2023-06-03 00:00:00,127.40249513176472,36.37432007411764,1685750400,맑음
2023-06-03 06:00:00,127.390953022,36.33916004333333,1685772000,맑음
2023-06-03 12:00:00,127.41107369714288,36.33133967571429,1685793600,튼구름
2023-06-03 18:00:00,127.3854691695652,36.32778137826087,1685815200,온흐림
2023-06-04 00:00:00,127.38116947941177,36.34298717294117,1685836800,튼구름
2023-06-04 18:00:00,127.38259057772729,36.34494309181818,1685901600,온흐림
2023-06-05 00:00:00,127.39970352555557,36.34408909666666,1685923200,온흐림
2023-06-05 06:00:00,127.39754215588236,36.33378190882353,1685944800,온흐림
2023-06-05 12:00:00,127.396532071,36.357542146,1685966400,온흐림
2023-06-05 18:00:00,127.3946242304762,36.34749890857143,1685988000,온흐림
2023-06-06 00:00:00,127.37720662636364,36.34335842590909,1686009600,약간의 구름이 낀 하늘
2023-06-06 06:00:00,127.386420983125,36.3283000825,1686031200,맑음
2023-06-06 12:00:00,127.3950805725,36.353365789,1686052800,맑음
2023-06-06 18:00:00,127.400613006,36.3456079515,1686074400,온흐림
2023-06-07 00:00:00,127.3944336676923,36.35106253,1686096000,온흐림
2023-06-07 06:00:00,127.36059344363638,36.37291661545454,1686117600,온흐림
2023-06-07 12:00:00,127.37120352666668,36.34108109666667,1686139200,온흐림
2023-06-07 18:00:00,127.408948204375,36.335109713125,1686160800,온흐림
2023-06-08 00:00:00,127.40360605285716,36.37237145571429,1686182400,온흐림
2023-06-09 00:00:00,127.37828274125,36.349838820625,1686268800,구름조금
2023-06-09 06:00:00,127.379686815,36.35173596055555,1686290400,맑음
2023-06-09 12:00:00,127.37006782769232,36.33443087153847,1686312000,약간의 구름이 낀 하늘
2023-06-09 18:00:00,127.39952599882352,36.34564577058824,1686333600,튼구름
2023-06-10 00:00:00,127.36266901,36.31652612,1686355200,실 비
2023-06-10 12:00:00,127.42318583,36.44713409,1686398400,실 비
2023-06-10 18:00:00,127.363043809375,36.35620015375,1686420000,튼구름
2023-06-11 00:00:00,127.39995809705884,36.34353581705882,1686441600,구름조금
2023-06-11 12:00:00,127.41073669,36.44845909,1686484800,실 비
2023-06-11 18:00:00,127.40843858761905,36.34717376619047,1686506400,맑음
2023-06-12 00:00:00,127.380634488,36.33219710066667,1686528000,튼구름
2023-06-12 06:00:00,127.394342073125,36.3479785475,1686549600,구름조금
2023-06-12 12:00:00,127.35337403388888,36.34303057611111,1686571200,튼구름
2023-06-12 18:00:00,127.38819452555556,36.34828849,1686592800,약간의 구름이 낀 하늘
2023-06-13 00:00:00,127.375197241,36.355705503,1686614400,온흐림
2023-06-13 06:00:00,127.380562835625,36.3274236175,1686636000,구름조금
2023-06-13 12:00:00,127.382245374,36.34355949533334,1686657600,온흐림
2023-06-13 18:00:00,127.384314566875,36.357643870625,1686679200,구름조금
2023-06-14 00:00:00,127.37092838571428,36.37659590428572,1686700800,맑음
2023-06-15 00:00:00,127.38518497916668,36.355087445,1686787200,맑음
2023-06-15 06:00:00,127.38201228470588,36.34750282235294,1686808800,튼구름
2023-06-15 12:00:00,127.39924064894736,36.34645188052632,1686830400,약간의 구름이 낀 하늘
2023-06-15 18:00:00,127.36748134894738,36.36138963842105,1686852000,맑음
